"ATM_Usage","ATM_Money","Day","Month","Season","Day_Of_Week","Is_Holiday","Date_Importance","HSupervisor","No_Service"
"9","12800000","4","1","1","4","1","5.0","0","N"
"454","1858128926","21","9","3","1","1","3.0","0","N"
"546","852762234","1","1","1","2","1","5.0","0.24","N"
"442","786168318","9","2","1","5","0","2.0","0.26","N"
"95","129172000","5","1","1","5","0","1.5","0","N"
"702","823030321","5","4","2","7","1","2.0","0","N"
"528","1145709616","12","12","4","5","0","0.0","0.17","N"
"215","335878333","1","12","4","1","0","3.0","0","N"
"151","144456768","15","9","3","2","0","2.0","0","N"
"419","451560420","7","12","4","7","1","0.0","0.01","N"
"137","331430000","7","1","1","7","1","0.1","0","N"
"258","297136237","3","1","1","3","1","5.0","0","N"
"468","1323207000","21","6","2","1","0","2.0","0","N"
"520","503068940","18","1","1","4","0","1.0","0.02","N"
"529","1129508396","3","9","3","4","0","0.1","0.02","N"
"335","717968000","13","3","1","5","1","4.0","0","N"
"277","672642000","6","1","1","6","0","1.0","0.16","N"
"11","20499647","20","6","2","7","1","0.5","0","N"
"753","2397966501","7","9","3","1","0","2.0","0.25","N"
"465","942167126","12","9","3","6","0","2.0","0.34","N"
"296","375592547","8","1","1","2","0","0.0","0.06","N"
"438","676753336","6","8","3","5","0","0.5","0","N"
"410","906543000","16","8","3","1","0","0.1","0","N"
"573","1404860421","13","7","3","3","0","2.0","0.08","N"
"265","415397094","10","4","2","5","0","2.0","0.21","N"
"74","137206000","13","3","1","5","1","4.0","0","N"
"506","603056569","12","11","4","3","0","3.0","0.28","N"
"599","2072337125","21","2","1","3","0","0.1","0.12","N"
"612","764137000","16","11","4","7","1","0.0","0","N"
"583","2701824951","20","10","4","2","0","0.0","0","N"
"271","399474443","16","11","4","7","1","0.0","0","N"
"641","1360970340","6","10","4","1","0","0.0","0.2","N"
"780","1111780650","20","9","3","7","1","1.5","0","N"
"585","1425768309","8","7","3","5","0","2.0","0","N"
"106","145470000","2","8","3","1","1","4.0","0","N"
"290","480111306","20","1","1","6","0","1.5","0.06","N"
"534","1636783190","22","9","3","2","0","1.0","0","N"
"259","226423774","22","11","4","6","1","4.0","0","N"
"184","187106996","13","9","3","7","1","2.0","0","N"
"585","1136165029","9","5","2","7","1","0.1","0","N"
"316","1389504847","14","8","3","6","0","1.0","0.04","N"
"227","311248000","17","10","4","5","0","0.5","0.03","N"
"658","1149752970","2","12","4","2","0","0.5","0.37","N"
"318","947383089","16","1","1","2","0","0.1","0","N"
"880","2783276636","5","11","4","3","0","1.0","0.18","N"
"631","1135752677","3","11","4","7","1","0.1","0","N"
"597","885133698","6","9","3","7","1","0.5","0","N"
"343","692772399","10","1","1","3","0","1.0","0","N"
"524","489757804","26","10","4","7","1","0.1","0","N"
"633","751713614","18","2","1","7","1","2.0","0","N"
"361","674973000","21","2","1","3","0","0.1","0.02","N"
"461","1432885238","26","9","3","6","0","2.0","0","N"
"530","809479111","26","10","4","1","0","0.1","0","N"
"351","585189078","21","5","2","5","0","0.5","0","N"
"358","502987618","21","8","3","6","0","0.0","0.3","N"
"577","2110994029","3","10","4","5","0","1.5","0","N"
"491","1104505000","9","3","1","1","0","3.0","0.04","N"
"455","914272825","11","6","2","5","0","1.0","0.19","N"
"514","975351480","20","10","4","2","0","0.0","0","N"
"301","260586453","6","1","1","7","1","1.0","0","N"
"909","819508455","25","2","1","7","1","2.5","0","N"
"296","474715886","7","5","2","5","0","1.0","0.26","N"
"488","809971898","20","4","2","1","0","0.0","0","N"
"376","724316426","7","9","3","1","0","2.0","0.01","N"
"752","1404212772","3","3","1","2","0","3.0","0.07","N"
"401","516757500","25","9","3","5","0","1.0","0.21","N"
"196","335325000","17","4","2","5","1","4.0","0","N"
"979","1420605206","13","5","2","4","0","0.1","0.06","N"
"80","199193000","1","12","4","1","0","3.0","0","N"
"660","1552010592","30","10","4","5","0","3.0","0.37","N"
"346","1064101014","19","12","4","5","0","0.1","0.16","N"
"458","1165016727","5","3","1","4","0","0.1","0.39","N"
"136","148621224","30","9","3","3","0","4.0","0","N"
"790","1829168107","8","12","4","1","0","0.0","0.18","N"
"574","1291585775","12","12","4","5","0","0.0","0.05","N"
"552","895565058","28","9","3","1","0","1.5","0.04","N"
"13","12436000","6","11","4","4","0","0.0","0","N"
"242","112858000","23","5","2","7","1","0.5","0","N"
"209","185066613","2","7","3","6","1","4.0","0","N"
"0","0","18","4","2","6","0","3.0","0","N"
"904","2164684330","3","10","4","5","0","1.5","0.02","N"
"664","1498373000","24","12","4","3","0","0.5","0.26","N"
"711","704599910","26","1","1","5","0","0.1","0.15","N"
"70","1082846806","19","7","3","2","0","0.1","0","N"
"674","1292144273","12","11","4","3","0","3.0","0.04","N"
"220","283264000","8","5","2","6","0","1.0","0","N"
"542","812650268","7","11","4","5","0","0.0","0.05","N"
"696","1644808378","14","9","3","1","0","0.5","0.08","N"
"519","1355451906","17","5","2","1","0","2.0","0","N"
"10","13020000","15","5","2","6","0","0.1","0","N"
"304","184341985","27","4","2","1","1","5.0","0","N"
"413","526447000","22","8","3","7","1","0.5","0","N"
"750","2164283556","3","9","3","4","0","0.1","0.13","N"
"496","791017929","24","8","3","2","0","3.0","0.16","N"
"786","803929047","27","5","2","4","0","0.5","0.08","N"
"384","985823100","1","11","4","6","0","3.0","0.1","N"
"243","213062725","25","12","4","3","0","1.0","0","N"
"349","723321035","6","5","2","4","0","1.0","0.1","N"
"157","370265000","7","10","4","2","0","0.1","0","N"
"69","79920342","11","10","4","7","1","3.0","0","N"
"233","286156000","9","10","4","4","0","0.5","0.11","N"
"495","1277122923","16","8","3","1","0","0.1","0.28","N"
"500","1052856451","31","5","2","1","0","3.0","0.06","N"
"0","0","6","1","1","7","1","1.0","0","N"
"388","675732247","15","2","1","4","0","1.0","0.05","N"
"463","607538985","27","5","2","4","0","0.5","0.34","N"
"421","1501183468","9","12","4","2","0","0.0","0.14","N"
"389","291895787","23","5","2","7","1","0.5","0","N"
"720","969383193","3","10","4","5","0","1.5","0.23","N"
"466","603499697","14","12","4","6","0","1.0","0.1","N"
"741","2643799567","4","11","4","2","0","0.1","0.27","N"
"492","697111486","6","11","4","4","0","0.0","0.19","N"
"375","726083000","19","4","2","7","1","0.5","0","N"
"379","596179666","6","12","4","6","0","0.1","0.03","N"
"24","47990000","23","12","4","2","1","3.0","0","N"
"184","188879920","27","11","4","4","0","0.5","0","N"
"513","1269966000","20","11","4","4","0","1.5","0.26","N"
"681","859929912","1","3","1","7","1","3.0","0","N"
"899","2151291026","14","6","2","1","0","0.0","0","N"
"466","529173620","7","12","4","7","1","0.0","0","N"
"254","434952894","3","2","1","6","0","1.0","0.21","N"
"849","1467415059","6","6","2","7","1","0.1","0","N"
"552","1670004873","5","7","3","2","0","1.0","0.23","N"
"383","742552000","9","11","4","7","1","0.1","0","N"
"312","584028461","17","11","4","7","1","0.1","0","N"
"929","1153717651","27","8","3","5","0","1.5","0.03","N"
"794","1264839237","11","6","2","5","0","1.0","0.2","N"
"340","627905564","2","1","1","3","1","5.0","0.31","N"
"411","579543833","17","8","3","2","0","0.5","0.04","N"
"720","873348979","15","1","1","1","0","0.1","0.05","N"
"429","972564399","4","3","1","3","0","0.5","0.23","N"
"384","599051000","15","9","3","2","0","2.0","0.16","N"
"408","761861002","8","5","2","6","0","1.0","0.28","N"
"737","1201852092","12","11","4","2","0","3.0","0.24","N"
"543","625015000","9","5","2","7","1","0.1","0","N"
"549","668774206","17","11","4","7","1","0.1","0","N"
"653","938088000","5","10","4","7","1","1.0","0","N"
"324","803580956","11","11","4","1","0","2.0","0","N"
"359","671441888","6","9","3","7","1","0.5","0","N"
"633","1487107519","20","2","1","2","0","0.0","0.26","N"
"155","490025000","15","4","2","3","0","2.0","0","N"
"462","569487798","16","10","4","4","0","0.1","0.26","N"
"363","434860613","12","4","2","7","1","0.5","0","N"
"371","670650714","16","7","3","6","0","2.0","0.03","N"
"458","1494995207","9","6","2","3","0","0.0","0.1","N"
"309","476342000","2","8","3","1","1","4.0","0","N"
"340","365046787","5","9","3","6","0","2.0","0.31","N"
"737","1003196336","15","7","3","5","0","0.5","0.03","N"
"532","1098902769","13","12","4","5","0","0.1","0.14","N"
"315","650753900","15","3","1","7","1","2.0","0","N"
"820","2198069000","10","3","1","2","0","0.5","0.11","N"
"342","607142377","12","6","2","6","0","0.1","0.25","N"
"385","1272788833","2","6","2","3","0","1.0","0.12","N"
"461","1693272864","11","4","2","6","0","3.0","0","N"
"149","560776000","28","11","4","5","0","1.5","0.08","N"
"220","594492463","25","10","4","6","0","0.0","0","N"
"349","348096186","11","2","1","7","1","2.5","0","N"
"536","816275705","12","1","1","5","1","2.5","0","N"
"309","968162000","19","7","3","2","0","0.1","0.38","N"
"534","723635831","5","1","1","5","0","1.5","0","N"
"666","1110369670","18","7","3","1","0","0.1","0","N"
"691","1155348480","16","8","3","1","0","0.1","0.01","N"
"816","1294206454","8","3","1","7","1","1.5","0","N"
"133","572835000","24","3","1","2","0","0.5","0","N"
"340","573172626","8","10","4","4","1","3.0","0","N"
"591","2680087107","13","5","2","4","0","0.1","0.18","N"
"891","2258170863","4","12","4","4","0","0.5","0.07","N"
"267","635275396","24","10","4","6","0","0.0","0.17","N"
"375","1436636601","16","4","2","4","0","2.5","0.12","N"
"265","479232411","6","3","1","5","0","1.0","0.33","N"
"307","292700000","2","10","4","4","1","3.0","0","N"
"498","887117550","21","10","4","2","0","0.0","0.37","N"
"709","1774504851","27","12","4","5","0","1.5","0.15","N"
"337","1107654906","16","8","3","1","0","0.1","0","N"
"10","8575698","3","1","1","4","1","5.0","0.01","N"
"455","745199935","8","10","4","4","1","3.0","0","N"
"816","1699127470","28","12","4","7","1","2.5","0.03","N"
"425","757944747","5","8","3","4","0","0.5","0.01","N"
"247","359559118","9","8","3","1","0","2.0","0.05","N"
"687","1488378830","20","5","2","4","1","3.0","0","N"
"285","647024437","23","7","3","6","0","1.0","0.3","N"
"266","283779455","22","3","1","7","1","0.0","0","N"
"160","494890000","21","7","3","4","0","1.0","0","N"
"27","13776025","17","1","1","3","0","1.0","0","N"
"111","317897249","27","7","3","3","0","0.5","0","N"
"366","884961067","4","7","3","1","0","0.1","0.01","N"
"674","1159464274","18","11","4","1","0","0.5","0.01","N"
"627","2162883000","14","9","3","1","0","0.5","0","N"
"325","359521094","9","11","4","7","1","0.1","0","N"
"366","1096110000","16","8","3","1","0","0.1","0","N"
"688","2056825217","25","12","4","4","0","1.0","0.3","N"
"186","358167961","2","2","1","5","0","2.0","0","N"
"89","157294000","23","4","2","4","0","0.5","0","N"
"492","616745632","8","3","1","7","1","1.5","0","N"
"368","520863717","31","5","2","1","0","3.0","0.09","N"
"588","1248377133","30","4","2","4","0","3.0","0.38","N"
"452","909722341","19","2","1","1","0","0.0","0.2","N"
"626","1157235357","19","10","4","1","0","0.0","0.27","N"
"390","281757459","12","2","1","1","1","4.0","0","N"
"426","754934043","21","11","4","5","0","2.5","0.05","N"
"257","377354314","24","12","4","2","0","0.1","0.15","N"
"256","310353000","18","10","4","7","1","0.0","0","N"
"782","1185464600","5","11","4","2","0","1.0","0.17","N"
"653","1942804396","1","11","4","6","0","3.0","0.32","N"
"753","1553763648","28","7","3","4","0","1.5","0.03","N"
"674","841213181","30","5","2","7","1","3.0","0","N"
"188","770226689","21","8","3","6","0","0.0","0.23","N"
"400","440347000","22","8","3","7","1","0.5","0","N"
"194","373515000","11","1","1","4","0","1.5","0.23","N"
"542","524732583","22","11","4","5","1","4.0","0","N"
"410","2483630641","20","10","4","2","0","0.0","0","N"
"562","1689182000","8","11","4","6","0","0.0","0.03","N"
"718","2330455698","28","10","4","3","0","1.5","0.37","N"
"393","1380460520","16","4","2","4","0","2.5","0.28","N"
"70","119093000","2","5","2","7","1","0.5","0","N"
"315","471390000","14","12","4","7","1","1.0","0","N"
"394","544836000","25","10","4","7","1","0.0","0","N"
"609","724496471","20","4","2","1","0","0.0","0","N"
"507","1003508126","4","3","1","3","0","0.5","0.16","N"
"45","72620000","29","12","4","7","1","3.5","0","N"
"5","6500000","25","10","4","7","1","0.0","0","N"
"23","45250000","23","11","4","7","1","1.5","0","N"
"238","230885000","16","11","4","7","1","0.0","0","N"
"291","621972121","6","11","4","3","0","0.1","0.02","N"
"202","316886000","20","10","4","1","0","0.5","0.17","N"
"39","48300000","4","4","2","6","0","0.5","0.1","N"
"267","399000000","15","8","3","7","1","1.0","0","N"
"608","677782705","26","3","1","4","0","0.5","0.08","N"
"367","573024989","22","4","2","3","0","0.1","0.01","N"
"725","623460686","28","7","3","4","0","1.5","0.05","N"
"664","970373936","16","10","4","5","0","0.0","0.09","N"
"339","472316000","12","8","3","4","0","1.5","0.28","N"
"357","798613651","14","11","4","5","0","0.1","0","N"
"174","325524088","15","10","4","4","0","1.0","0","N"
"967","2116074768","1","2","1","4","0","3.0","0.05","N"
"855","1073814000","22","12","4","7","1","0.0","0","N"
"335","465613613","14","10","4","2","0","2.0","0.05","N"
"829","1626432697","13","4","2","1","0","1.5","0.13","N"
"554","760289859","10","5","2","1","0","1.0","0","N"
"127","180540122","11","4","2","6","0","3.0","0","N"
"985","1331938129","20","10","4","1","0","0.5","0.12","N"
"521","636190059","3","8","3","2","0","1.5","0.12","N"
"1","500000","12","1","1","6","1","2.5","0","N"
"544","939385795","8","10","4","3","0","1.0","0.21","N"
"558","1440320885","23","8","3","1","0","1.5","0","N"
"325","858383000","4","8","3","3","0","3.0","0","N"
"501","1244943263","22","12","4","1","0","1.5","0.19","N"
"254","439426000","4","10","4","6","0","3.0","0","N"
"627","1148534982","11","8","3","3","0","0.5","0.08","N"
"500","1004933480","12","11","4","3","0","3.0","0.33","N"
"619","1952065345","19","12","4","5","0","0.1","0.24","N"
"730","1135688940","18","1","1","4","0","1.0","0.29","N"
"547","722465000","27","6","2","7","1","1.0","0","N"
"529","961088305","30","2","1","5","0","3.0","0.34","N"
"830","3912573595","30","11","4","7","1","3.0","0","N"
"100","169679000","28","12","4","7","1","2.5","0","N"
"615","1116508316","11","3","1","3","0","1.5","0.33","N"
"545","1232712649","16","7","3","6","0","2.0","0.28","N"
"588","1750908850","17","12","4","3","0","0.5","0.24","N"
"298","496224319","8","1","1","2","0","0.0","0","N"
"536","2169184915","23","8","3","1","0","1.5","0.3","N"
"156","546385000","9","9","3","3","0","1.5","0","N"
"2","1800000","2","8","3","1","1","4.0","0","N"
"291","602110749","8","11","4","6","0","0.0","0.07","N"
"95","168472000","18","12","4","3","0","0.1","0","N"
"429","583582881","12","11","4","2","0","3.0","0.08","N"
"186","406279038","22","5","2","6","0","0.1","0.24","N"
"744","1132199872","10","4","2","5","0","2.0","0.14","N"
"718","1615984113","8","9","3","2","0","0.5","0.02","N"
"483","1326934000","21","7","3","4","0","1.0","0","N"
"447","1213703408","11","1","1","5","0","3.0","0.29","N"
"225","578203000","10","12","4","3","0","0.0","0.34","N"
"704","836986589","3","7","3","7","1","1.5","0","N"
"343","692851000","20","6","2","7","1","0.5","0","N"
"393","765320395","18","11","4","1","0","0.5","0.33","N"
"372","1120522505","27","11","4","3","0","0.5","0.19","N"
"369","776873340","19","10","4","1","0","0.0","0.2","N"
"849","2953331067","10","5","2","1","0","1.0","0.13","N"
"250","433775000","10","3","1","2","0","0.5","0.28","N"
"601","1054772607","11","11","4","1","0","2.0","0.08","N"
"688","1506204000","19","10","4","1","0","0.0","0","N"
"532","1061798333","7","11","4","5","0","0.0","0.07","N"
"654","780650906","6","12","4","5","0","0.5","0.17","N"
"1000","2212293576","1","10","4","4","0","3.0","0.34","N"
"516","644802308","21","12","4","7","1","0.5","0","N"
"474","827751000","19","9","3","6","1","3.0","0","N"
"360","636197000","20","9","3","7","1","1.5","0","N"
"114","312966000","29","12","4","7","1","3.5","0","N"
"613","1185137539","14","2","1","3","0","2.0","0.09","N"
"481","1370928000","17","9","3","4","0","0.5","0","N"
"31","27990000","14","10","4","3","0","0.1","0.29","N"
"101","341356050","10","1","1","3","0","1.0","0","N"
"142","186698169","6","9","3","7","1","0.5","0","N"
"426","658097999","3","10","4","5","0","1.5","0.09","N"
"376","626577596","18","10","4","7","1","0.0","0","N"
"463","922279159","6","11","4","4","0","0.0","0","N"
"604","423141000","8","12","4","7","1","0.0","0","N"
"393","793110866","21","11","4","4","0","2.5","0.09","N"
"558","784932737","13","11","4","4","0","0.5","0.04","N"
