Date,ATM_ID,Total_Of_Transactions,Total_Of_Services,Total_Of_Bills,Total_Of_Transfers,Total_Of_Dispenses,HSuperviser,No_Service
1394/02/07,3716,509,0,1715000,1011788567,195900000,0.17,3.17
1394/02/07,3717,536,2627618,6283000,583315000,223700000,0.23,1.42
1394/02/07,3554,98,0,2354000,58488613,27050000,0,0
1394/02/07,3047,635,6708505,2890000,531553385,219600000,0.04,0.17
1394/02/07,3048,602,7536613,2085000,449023389,221600000,0.05,0.25
1394/02/07,3049,376,13603947,13977000,347460379,120000000,0.47,13.67
1394/02/07,3050,414,9950000,7459000,761605772,169850000,0.08,0.33
1394/02/07,3051,647,20724745,1899000,1237644154,239500000,0.43,1.79
1394/02/07,3052,274,11446007,6313000,304808400,81300000,0.36,1.5
1394/02/07,3053,551,7466955,38738000,940712247,230350000,0.01,2.46
1394/02/07,3054,680,16099396,3781000,763232000,244600000,0.23,0.96
1394/02/07,3055,817,21894523,7866000,867975507,326400000,0.34,1.42
1394/02/07,3056,517,29340209,3086000,773935963,240100000,0.16,0.71
1394/02/07,3057,498,0,3154000,748218000,207500000,0.02,1.71
1394/02/07,3058,574,15786668,4916000,607311168,201050000,0.03,0.13
1394/02/07,3230,625,17658446,4601000,596339000,206300000,0.12,0.5
1394/02/07,3231,335,18129892,8495000,298085000,106800000,0,0
1394/02/07,3232,432,31595815,1083000,354868457,123400000,0.53,2.21
1394/02/07,3233,525,5069526,4461000,626279000,195000000,0.16,0.71
1394/02/07,3234,562,1388890,4095000,445520667,241300000,0,0
1394/02/07,3235,548,10466667,21359000,827359000,236300000,0.08,0.33
1394/02/07,3709,446,41767554,968000,756972881,121900000,0.16,3.54
1394/02/07,3710,496,11662007,1780000,583790000,147600000,0.06,2
1394/02/07,3442,360,9956684,5467000,646602000,117900000,0.36,1.5
1394/02/07,3443,444,0,3209000,459560000,165900000,0.01,0.12
1394/02/07,3444,266,3730914,2070000,191580000,73600000,0.09,0.42
1394/02/07,3446,636,15272805,13156000,736348868,242200000,0.01,0.04
1394/02/07,2526,704,0,1417000,965435000,316500000,0,1.25
1394/02/07,2264,91,1528000,389000,132144513,27100000,0.01,0.04
1394/02/07,1951,449,13464191,799000,372228963,189500000,0.02,0.26
1394/02/07,1952,508,11990000,2940000,1503730754,127350000,0.17,0.71
1394/02/07,1953,397,11101285,4435000,627165642,154400000,0.41,1.84
1394/02/07,1954,369,6327751,3778000,339706770,131800000,0.32,4.3
1394/02/07,1955,562,20781923,3684000,940205000,197300000,0.49,2.04
1394/02/07,1957,510,1400000,3596000,1431334650,190300000,0.29,41.67
1394/02/07,1958,291,0,3427000,617468933,101700000,0.02,0.08
1394/02/07,1959,298,3330322,714000,320606022,139700000,0.09,3.55
1394/02/07,1969,357,0,3397000,508539057,144300000,0.42,1.79
1394/02/07,1970,460,2567504,2368000,752528290,185350000,0.15,0.84
1394/02/07,1971,748,18066812,2084000,1085952864,322500000,0.04,0.96
1394/02/07,1960,419,4455000,9511000,832817814,140300000,0.01,4.46
1394/02/07,1961,567,1386613,2990000,862641168,258700000,0.23,0.96
1394/02/07,1962,798,3080000,10861000,1247217777,318000000,0.03,1.04
1394/02/07,1963,611,7622695,3761000,899636267,220350000,0.07,0.29
1394/02/07,1964,474,3364280,9513000,420491494,151100000,0.35,7.38
1394/02/07,1965,689,18059044,3123000,698812388,258100000,0.5,2.55
1394/02/07,1966,712,3948760,9788000,781080000,356400000,0.17,0.71
1394/02/07,1968,799,9520000,7725000,1325528870,374250000,0.28,1.17
1394/02/08,1811,403,17902693,4104000,349650000,144650000,0.1,1.96
1394/02/08,1818,253,1872851,290000,247296985,103000000,0.2,0.83
1394/02/08,1876,612,43755882,6955000,591778333,180700000,0.01,1.62
1394/02/08,2277,312,5219255,4015000,664090000,83900000,0.26,16.46
1394/02/08,4203,261,3651610,3049000,246894000,91700000,0.05,0.21
1394/02/08,2474,294,20015881,2399000,318970000,83600000,0.08,0.33
1394/02/08,3254,313,11970643,4162000,331593963,89850000,0,0.75
1394/02/08,2737,319,7618077,1074000,608379905,122000000,0.29,1.21
1394/02/08,2738,300,18057582,1686000,364620000,109000000,0,0
1394/02/08,2739,335,0,2918000,949432521,111600000,0.41,1.88
1394/02/08,2740,615,8773401,5136000,1460445000,198950000,0.41,1.75
1394/02/08,2308,725,12114766,11022000,856234008,290900000,0.51,2.17
1394/02/08,1746,671,11302201,670000,1270782303,292300000,0.53,31.21
1394/02/08,1747,619,7575616,7436000,1118307366,227100000,0.04,0.84
1394/02/08,1748,524,17481366,1327000,1282643435,190400000,0.04,0.71
1394/02/08,1739,116,0,260000,50190000,45550000,0.19,1.17
1394/02/08,1740,1025,40675825,1930000,598360000,355500000,0.08,1.46
1394/02/08,1741,591,4959033,2056000,445863995,210100000,0.08,0.42
1394/02/08,1742,869,6974723,4951000,1626541805,314700000,0.68,3.08
1394/02/08,1743,461,8633333,2872000,315622500,139900000,0.27,1.13
1394/02/08,1744,0,0,0,0,0,0.02,81.96
1394/02/08,1745,578,7187067,5663000,536763641,237600000,0.43,3.21
1394/02/08,4337,534,21147578,4551000,880404550,188150000,0.01,0.04
1394/02/08,4431,295,1039960,2335000,373700000,115200000,0.08,0.66
1394/02/08,4432,423,4956667,2334000,717830000,159300000,0.02,0.13
1394/02/08,4433,399,3267086,972000,155618000,204600000,0.17,0.71
1394/02/08,4434,437,3522378,4503000,348689000,186600000,0,0.75
1394/02/08,4435,534,8625777,5554000,629020139,176950000,0.83,17.5
1394/02/08,4528,803,7783508,4501000,778835647,292300000,0.46,2.92
1394/02/08,4529,704,23288129,6066000,776945000,279450000,0,0
1394/02/08,4540,187,5481113,1736000,243810000,62900000,0.04,0.71
1394/02/08,4541,167,0,642000,338970000,64250000,0,0
1394/02/08,3785,215,5133280,4528000,96251000,121400000,0,9.13
1394/02/08,3786,206,0,608000,342715000,83000000,0.42,1.75
1394/02/08,3787,277,6961785,1340000,227483500,114350000,0.43,1.79
1394/02/08,3788,325,0,11410000,275922712,107400000,0.43,11.8
1394/02/08,3789,116,0,18000,211150000,42550000,0,0
1394/02/08,3790,62,0,721000,83000000,25200000,0,0
1394/02/08,2330,435,42242145,3255000,326290441,151100000,0.22,0.92
1394/02/08,2331,840,42591341,3771000,536805000,290400000,0,1.42
1394/02/08,2332,433,16633962,2803000,529595000,144500000,0,0
1394/02/08,2333,687,0,10169000,734848103,245700000,0.22,0.96
1394/02/08,2334,636,11847821,2657000,577837000,223050000,0.62,2.62
1394/02/08,2503,809,12705871,4122000,427810000,235500000,0.51,3.58
1394/02/08,2504,696,5834813,12849000,1240404499,290400000,0.72,3
1394/02/08,1949,822,6326613,12788000,939246655,303340000,0.6,3.08
1394/02/08,1950,462,5455637,2527000,592950000,181750000,0.27,1.13
1394/02/08,1951,478,24111299,87552000,350337000,172400000,0.05,0.21
1394/02/08,1952,373,17838535,1364000,465400000,108200000,0,1.25
1394/02/08,1953,414,15241384,4736000,559866685,178700000,0.14,2.75
1394/02/08,1954,440,25090261,10441000,437249237,145600000,0,0
1394/02/08,1955,497,19452097,10103000,869274285,188900000,0.39,1.67
1394/02/08,1957,723,21418217,5773000,1242247571,250800000,0.29,1.25
1394/02/08,1958,311,4828344,624000,797520199,91400000,0.02,0.13
1394/02/08,1959,317,1733005,1305000,297760905,144900000,0.12,9.75
1394/02/08,3709,356,18536314,389000,457117963,123600000,0.26,1.13
1394/02/08,3710,452,14329269,1346000,1078440000,150900000,0.04,0.17
1394/02/08,3792,302,0,2423000,220768333,102150000,0.05,33.21
1394/02/08,4554,240,0,13921000,243288000,64350000,0,0
1394/02/08,4594,232,1615000,585000,542150000,72900000,0.03,0.17
1394/02/08,4595,337,6039567,4934000,654815000,94400000,0.02,3.08
1394/02/08,3711,301,17375919,670000,473514551,108300000,0.13,0.58
1394/02/08,3712,504,17611033,21964000,540135000,162450000,0.34,1.96
1394/02/08,3713,466,31850494,1842000,1109745000,128650000,0.72,3.08
1394/02/08,3714,760,1938820,9758000,1052215570,338300000,0,0
1394/02/08,3715,134,2100000,1260000,96185000,44100000,0.07,39
1394/02/08,3716,593,3500000,2450000,612404058,195900000,0.02,0.16
1394/02/08,3717,617,1002934,3339000,782440000,233500000,0.11,3.92
1394/02/08,3901,51,0,30000,213880000,15800000,0.16,0.67
1394/02/08,3902,100,1735176,9772000,78315000,20600000,1.54,15.88
1394/02/08,3442,378,0,2102000,777133491,132000000,0.05,2.54
1394/02/08,3443,393,3354962,2683000,518659800,145700000,0,0.63
1394/02/08,3444,227,0,175977000,100009433,51300000,0,1.5
1394/02/08,3446,669,26341541,1944000,677708000,253950000,0.11,0.5
1394/02/08,3554,105,2800000,3944000,82532103,33750000,0,0
1394/02/08,3047,517,3366041,571000,249950630,210000000,0.06,0.25
1394/02/08,3048,697,13108397,6480000,622678108,227300000,0.07,0.29
1394/02/08,3049,542,13979821,8584000,496494069,158700000,0.01,0.54
1394/02/08,3050,527,11203889,22074000,875855000,182700000,0.09,0.42
1394/02/08,3051,649,35297401,11230000,1902448000,268400000,0.24,1.04
1394/02/08,3052,247,4770000,569000,271967000,70150000,0,4.21
1394/02/08,3053,501,4356613,5109000,822876072,250950000,0.25,1.21
1394/02/08,3054,596,13727478,7679000,730635000,237100000,0.4,1.71
1394/02/08,3055,835,30495023,4881000,1064017000,347500000,0.35,1.54
1394/02/08,3056,510,33758416,4570000,838830400,212350000,0.14,0.75
1394/02/08,3057,477,2520000,19293000,794765199,177500000,0,15.46
1394/02/08,3058,707,40410625,4123000,1109271794,240900000,0.19,0.79
1394/02/08,3059,595,12860000,4723000,530350000,186150000,0.25,1.04
1394/02/08,3060,664,32407325,9364000,749026145,272250000,0.03,11.46
1394/02/08,3061,482,44152467,2133000,501822029,100300000,0.07,0.29
1394/02/08,3062,596,7736533,14600000,1298714081,225100000,0.05,0.63
1394/02/08,3230,589,12939746,2749000,644620000,183400000,0.28,3.79
1394/02/08,3231,282,13720131,1212000,304410000,86300000,0.3,1.25
1394/02/08,3232,525,11825690,2715000,277163385,180500000,0.02,4.45
1394/02/08,3233,567,29388418,4154000,468470000,247400000,0.19,4.08
1394/02/08,3234,494,2790000,3151000,479690000,221550000,0.07,2.08
1394/02/08,3235,750,6676613,7742000,825776000,364500000,0.14,12.46
1394/02/08,4015,39,0,587000,23500000,11200000,0,9.13
1394/02/08,2264,88,0,3688000,111564315,16500000,0,0.42
1394/02/08,1960,468,610000,776000,771763000,196850000,0.76,3.54
1394/02/08,1961,466,3900000,3664000,637180000,214600000,0.31,1.37
1394/02/08,1962,869,4711881,4023000,1504159500,303100000,0.03,1.42
1394/02/08,1963,587,18423371,2406000,1303445121,199100000,0.28,1.17
1394/02/08,1964,657,2086613,4323000,532146776,178800000,0.54,2.25
1394/02/08,1965,778,24191969,1083000,762360000,258000000,0.52,2.17
1394/02/08,1966,772,4857929,9871000,1000048800,401700000,0.1,0.71
1394/02/08,1968,755,2740000,1420000,1200397256,356600000,0.56,2.71
1394/04/13,4733,13,0,0,3800000,9500000,0,1.33
1394/04/13,4528,769,9612244,8147000,1033487018,249400000,0.37,2.46
1394/04/13,4529,694,0,6325000,800343833,290950000,0.1,0.42
1394/04/13,4540,134,0,2041000,256258000,49300000,0,0
1394/04/13,4541,161,2000000,1714000,522950000,33300000,0,0
1394/04/13,4594,248,3620086,1078000,590464660,69550000,0.1,6
1394/04/13,4595,333,8451478,3373000,1331750000,101050000,0,5.54
1394/04/13,4431,328,3432995,5150000,617144000,124550000,0,0.04
1394/04/13,4203,257,8949945,692000,395780000,71600000,0.18,2.33
1394/02/08,2526,623,1941016,10005000,851940580,302400000,0.19,5.79
1394/02/08,1969,344,8414194,3045000,352590000,149400000,0.09,0.51
1394/02/08,1970,385,624806,1111000,520805321,167850000,0,1
1394/02/08,1971,707,10297475,11850000,703571684,306000000,0.02,1.16
1394/02/08,1809,714,9240000,8912000,707042442,264100000,0.09,1.09
1394/02/08,1810,315,4350000,1507000,268687712,101100000,0.65,2.79
1394/02/09,1739,431,10932205,4643000,265996926,152900000,0.11,0.71
1394/02/09,1740,1018,22689295,4108000,872628842,380700000,0.15,2.88
1394/02/09,1741,549,11845532,3030000,537103963,194800000,0.16,0.75
1394/02/09,1742,842,1400973,7143000,1328614000,342500000,0.44,1.96
1394/02/09,1743,505,10371352,2571000,369200000,186300000,0.21,1.34
1394/02/09,1744,244,1392995,2785000,399632029,84100000,0.12,24.17
1394/02/09,1745,467,7950812,300000,666633000,190200000,0.31,2.01
1394/02/09,1746,528,7133478,410000,762613884,265100000,0.55,19.13
1394/02/09,1747,629,22412629,2322000,1339301890,231700000,0.04,3.75
1394/02/09,1748,558,30805946,14224000,893392218,163500000,0.11,1
1394/02/09,2308,724,3816573,6618000,671196770,280300000,0.29,1.5
1394/02/09,4540,145,3070000,3350000,127820000,50900000,1.35,5.75
1394/02/09,4541,164,12062851,41869000,226303000,36850000,0,33.34
1394/02/09,4337,575,39729548,3015000,849383963,202850000,0,0.08
1394/04/13,3901,145,0,6629000,325930000,37000000,0,6.71
1394/04/13,3902,131,0,3499000,228223000,20700000,0,7.79
1394/04/13,3442,381,9812669,2450000,1259909038,107000000,0.35,34.75
1394/04/13,3443,443,2801946,2028000,1299470000,175150000,0,0
1394/04/13,3444,242,3706747,6435000,207268000,45400000,0.2,0.83
1394/04/13,3446,706,12796358,32725000,1258820000,254800000,0.04,0.17
1394/04/13,3254,350,18643688,3937000,270190384,107100000,0.02,0.08
1394/04/13,3047,599,2176792,18640000,432592599,230200000,0.03,0.13
1394/04/13,3048,556,6365771,3406000,591227196,192200000,0,3.42
1394/04/13,3049,501,14712486,9940000,547534424,148150000,0.01,0.04
1394/04/13,3050,566,15518188,27981000,1014232735,174200000,0.04,0.17
1394/04/13,3051,641,44621255,32681000,1443637000,219200000,0.19,0.79
1394/04/13,2737,338,4319337,576000,605055963,137500000,0.22,2.21
1394/04/13,2334,396,7527362,906000,335920000,126200000,0.89,4.46
1394/04/13,2526,609,8713989,34927000,1367355151,282400000,0.38,3.25
1394/04/13,1949,858,1400000,5771000,1174395000,333150000,0.58,2.46
1394/04/13,1950,532,2290000,7588000,699535321,199300000,0.1,0.42
1394/04/13,1951,441,12168990,3906000,361497342,145700000,0,0
1394/04/13,1952,625,18503488,2313000,1015639000,192250000,0.24,2.63
1394/04/13,1953,490,16364778,6585000,778200263,167600000,0.44,1.88
1394/04/13,1954,356,10978832,5530000,618036173,116000000,0.07,0.29
1394/04/13,1955,554,22771222,3899000,1235704300,155200000,0.66,2.75
1394/04/13,1957,636,1482825,7565000,1362493765,278000000,0.17,0.71
1394/04/13,1958,313,0,419000,794080654,117300000,0.01,0.04
1394/04/13,1959,359,4189446,6277000,374140020,180000000,0.34,2.75
1394/04/13,1960,626,11266332,4974000,1899338278,189400000,0.59,2.5
1394/04/13,1961,536,1400000,1565000,1065944393,200900000,0.39,1.63
1394/04/13,1962,811,6775686,6999000,1621593000,338500000,0.05,0.21
1394/04/13,1963,632,9448342,1640000,3605270019,186800000,0.08,31.75
1394/04/13,1964,639,6032285,2942000,581287000,212200000,0,0
1394/04/13,1965,877,11043346,2769000,902975500,308500000,0.34,1.42
1394/04/13,1966,846,3866701,10051000,1196160167,385600000,0.01,0.04
1394/04/13,1968,816,3075190,5139000,1301065821,352000000,0.09,1.46
1394/04/13,1969,363,10123339,653000,543780006,150000000,0.01,24.54
1394/04/13,1970,337,1399377,3440000,628994830,115900000,0.06,1.83
1394/04/13,1971,785,9248545,9809000,892307266,312000000,0.08,0.33
1394/04/13,2738,417,11183821,9549000,726140000,158600000,0,0.5
1394/04/13,2739,336,1080045,1354000,1480600155,77700000,1.22,48.13
1394/04/13,2740,482,5288392,1429000,1080126985,142200000,0.19,2
1394/04/13,3052,308,3650000,2695000,311450000,97950000,0.36,10.17
1394/04/13,3053,551,3731087,17712000,829675000,205300000,0.23,1.09
1394/04/13,3054,730,20102478,2466000,1045089500,286800000,0.26,1.08
1394/04/13,3055,905,34487408,3237000,1002928010,360500000,0.42,1.88
1394/04/13,3056,511,12847690,1638000,941844000,223000000,0,0.04
1394/04/13,3057,419,2099666,6703000,779854734,152400000,0.33,5.01
1394/04/13,3058,524,3210000,7464000,655428436,196100000,0,0
1394/04/13,3059,567,9230082,42851000,560000000,173500000,0.07,0.29
1394/04/13,3060,674,31350181,6258000,821052321,249400000,0.2,0.91
1394/04/13,3061,402,29191051,6942000,1374715106,96450000,0,0
1394/04/13,3062,579,2773226,2858000,982046000,216560000,0.1,0.46
1394/04/13,2474,305,18843960,390000,496440000,88800000,0.13,0.54
1394/04/13,2264,89,1610000,1755000,196814000,25600000,0,0
1394/04/13,2277,292,1400000,572000,1050364000,73200000,0.11,30.75
1394/04/13,1809,559,4523146,37196000,723233207,193200000,0.06,0.33
1394/04/13,1810,278,12991975,1873000,334795000,105500000,0.04,0.17
1394/04/14,1811,551,9522491,10426000,630430465,128700000,0.1,0.42
1394/04/14,1818,446,0,2324000,540246156,176200000,0,0
1394/04/14,1876,488,43402293,4820000,708172854,155900000,0,0
1394/04/14,2308,614,2080000,5933000,1223391008,209850000,0.27,1.17
1394/02/09,4431,287,1200000,1321000,167658000,144400000,0.61,2.71
1394/02/09,4432,382,10420037,5942000,482699135,121700000,0,0.54
1394/02/09,4433,469,2627511,662000,397600000,239800000,1.31,8.08
1394/02/09,4434,334,20510000,1308000,261239706,127700000,0.05,0.5
1394/02/09,4435,605,13057786,8685000,853974770,229850000,0.02,29.38
1394/02/09,3785,175,1200000,5896000,135467000,55650000,0,3.41
1394/02/09,3786,222,1942169,3056000,275277000,91200000,0.37,2.09
1394/02/09,3787,296,0,3592000,363520000,99900000,0.45,2.34
1394/02/09,3788,388,3028778,3413000,370620000,147700000,0.33,1.96
1394/02/09,3789,137,0,220000,536880000,35300000,0.02,1.88
1394/02/09,2503,858,13391169,1920000,474904576,268250000,0.49,2.13
1394/02/09,2504,719,0,4577000,1203485000,317600000,0.51,4.3
1394/02/09,4528,924,7331947,2901000,1752808486,361900000,0.03,3.09
1394/02/09,4529,639,1389007,8802000,1016209270,264200000,0,0.51
1394/02/09,2330,251,10173540,717000,309314000,84200000,0.58,23.04
1394/02/09,2331,832,28564387,2838000,453050000,352200000,0,3.71
1394/02/09,2332,389,16154538,1109000,651030000,129950000,0.13,17.96
1394/02/09,2333,671,1630000,6977000,700795321,303700000,0,0.76
1394/02/09,2334,684,17559005,8942000,594967096,297450000,0.72,3.13
1394/02/09,1949,807,7176241,5911000,1119561928,332950000,0.51,4.84
1394/02/09,1950,478,11982439,6337000,746105000,168450000,0.23,1.04
1394/02/09,1951,432,16711764,2222000,279388713,170700000,0.01,9.21
1394/02/09,1952,472,7325042,1999000,452964000,193150000,0.25,1.13
1394/02/09,1953,354,10587464,5504000,345800963,138700000,0.73,3.63
1394/02/09,1954,419,2241816,6021000,462010000,146900000,0.4,1.92
1394/02/09,1955,574,6902169,14400000,1163835980,208100000,0.56,3.38
1394/02/09,1957,600,9967009,2467000,1174370000,236400000,0.29,1.29
1394/02/09,1958,358,6239839,3063000,695495333,118900000,0.45,1.96
1394/02/09,1959,258,5952282,522000,196475835,121400000,0.17,1.29
1394/02/09,3709,450,19588240,1466000,603512783,143700000,0.21,0.96
1394/02/09,3790,57,0,625000,78020000,22300000,0.35,3.79
1394/02/09,3792,412,0,4363000,481475000,145050000,0.04,0.25
1394/02/09,4554,184,1386613,5883000,86530705,58100000,0,4.04
1394/02/09,3710,535,6319250,2530000,720273000,180800000,0.15,16.96
1394/02/09,3711,330,5618334,3580000,651946225,90000000,0.15,0.71
1394/02/09,3712,520,9656613,3692000,552144000,184200000,0.35,2.5
1394/02/09,3713,542,27037765,3992000,635710000,151450000,0.01,0.21
1394/02/09,3714,777,3343596,4140000,1518242000,350600000,0.36,2.62
1394/02/09,3715,246,5800861,393000,440950000,112800000,0,0.08
1394/02/09,3716,484,1400000,22378000,812186145,154500000,0.15,2.5
1394/02/09,3717,423,0,1836000,568576770,170300000,0.03,28.42
1394/02/09,3901,121,0,60000,183980000,54700000,0.02,0.59
1394/02/09,3902,107,530123,1699000,106283000,40000000,0,0.13
1394/02/09,4015,17,0,20000,33949213,5700000,0,0.58
1394/02/09,2526,586,3770568,2631000,559102000,282300000,0.28,1.62
1394/02/09,3442,396,3948052,1988000,728575002,138500000,0.03,3
1394/02/09,3443,436,2809124,7774000,1007006000,181450000,0,0.71
1394/02/09,3444,250,0,8899000,330410000,71550000,1.74,7.38
